Date,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
9/28/2017,8.02,70,0,0,0,995.6,16.74,0.1,-3.1,3.101612484
9/28/2017,6.44,35,0,0,0,994.6,20.74,0.8,-3.2,3.2984845
9/28/2017,6.67,0,0,0,0,992.8,21.84,0.5,-3.6,3.634556369
9/29/2017,7.01,0,0,0,0,993.1,16.54,-0.1,-1.8,1.802775638
9/29/2017,6.52,0,0,0,0,994,14.14,-0.4,-0.1,0.412310563
9/29/2017,5.63,0,0,0,0,994,12.64,0.2,0.3,0.360555128
9/29/2017,6.45,0,0,0,0,993.8,13.64,1.8,0.8,1.96977156
9/29/2017,5.43,0,0,0,0,993.9,12.34,1.9,1,2.147091055
9/29/2017,5.23,0,0,0,0,993.9,11.94,2.7,0.6,2.765863337
9/29/2017,10.07,0,0,0,0,994.9,18.84,3.8,-0.9,3.905124838
9/29/2017,10.62,0,0,0,0,994.7,23.24,1.8,-4.2,4.569463864
9/29/2017,8.29,0,0,0,0,994.1,22.64,0.8,-5.3,5.360037313
9/30/2017,5.35,0,0,0,0,995.5,16.04,-0.7,-3.4,3.471310992
9/30/2017,8.26,0,0,0,0,997.9,12.34,-3.2,-1.9,3.721558813
9/30/2017,8.16,0,0,0,0,999.1,10.64,-2.2,-2.3,3.182766093
9/30/2017,9,0,0,0,0,998.5,10.64,-2.3,-1.9,2.983286778
9/30/2017,8.35,0,0,0,0,999.4,9.94,-2.3,-2.4,3.324154028
9/30/2017,6.45,0,0,0,0,1000.7,8.04,-3,-1.8,3.498571137
9/30/2017,6.71,0,0,0,0,1002.1,14.34,-4.3,-1.1,4.438468204
9/30/2017,4.12,0,0,0,0,1001,19.14,-4.4,-0.7,4.455333882
9/30/2017,4.17,0,0,0,0,998.8,19.74,-4,0.1,4.001249805
10/1/2017,4.7,0,0,0,0,998.6,13.94,-2.9,0.1,2.901723626
10/1/2017,5.26,0,0,0,0,999.3,11.24,-3.2,0.3,3.214031736
10/1/2017,5.67,0,0,0,0,998.5,9.94,-3.2,1.1,3.383784863
10/1/2017,6.68,5,0,0,0,998.8,9.84,-3.4,1.1,3.573513677
10/1/2017,6.34,64,0,0,0,997.6,9.14,-3.2,1.8,3.67151195
10/1/2017,5.65,82,0,0,0,997.2,7.84,-3.1,1.8,3.584689666
10/1/2017,6.61,85,0,0,0,996.9,14.34,-3.5,3.1,4.675467891
10/1/2017,6.16,92,0,20,0,995,19.74,-3.9,3.5,5.240229003
10/1/2017,7.59,100,0,1,0,992.9,20.04,-2.7,4.2,4.992995093
10/2/2017,9.18,55,0,2,0,992.4,15.24,-2.9,2.1,3.580502758
10/2/2017,10.5,0,0,0,0,992.8,15.34,-3.3,3.7,4.957822102
10/2/2017,12.06,92,0,0,0,992.9,16.34,-1.8,4.6,4.939635614
10/2/2017,11.68,0,0,0,0,993.2,15.24,-1.7,4.3,4.623851209
10/2/2017,11.75,77,1,0,0,993.5,15.34,-1.2,4,4.176122604
10/2/2017,10.15,88,3,0,0,995,14.24,-1.6,4.3,4.588027899
10/2/2017,8.98,35,0,0,0,995.9,19.64,-1.1,6.1,6.198386887
10/2/2017,9.37,18,0,0,0,995.3,24.64,-1.3,6.4,6.530696747
10/2/2017,9.11,0,0,0,0,994.3,25.34,-1.7,6.2,6.428841264
10/3/2017,10.32,0,0,0,0,995.3,20.04,-2.6,3.6,4.440720662
10/3/2017,12.85,0,0,0,0,996.6,19.14,-2.3,5.8,6.239390996
10/3/2017,15.51,0,0,0,0,996.6,18.44,-1,5.5,5.590169944
10/3/2017,11.94,0,0,0,0,997,18.64,-1.3,5.6,5.748912941
10/3/2017,14.9,0,0,0,0,997,17.54,-0.3,5.5,5.508175742
10/3/2017,14.2,0,8,0,0.01,998,17.84,-0.3,5.6,5.608029957
10/3/2017,14.95,0,65,0,0.06,999.4,22.24,1.2,6.9,7.003570518
10/3/2017,15.52,0,69,0,0.14,999.3,21.34,1.4,6,6.16116872
10/3/2017,17.06,0,94,0,0.36,998.5,23.64,2,5.6,5.946427499
10/4/2017,17.14,0,59,0,0.78,998.8,20.94,0.9,3.2,3.324154028
10/4/2017,16.93,0,2,0,0,1000,19.54,0.1,3.1,3.101612484
10/4/2017,17.07,16,5,0,0,1000,19.34,0.6,3.8,3.847076812
10/4/2017,18.37,97,0,0,0,999.7,20.24,0.9,4.3,4.393176527
10/4/2017,18.49,100,65,42,0.59,999,20.54,2.8,5,5.730619513
10/4/2017,18.3,85,60,71,2.97,998.8,20.04,4,4.6,6.095900262
10/4/2017,19.01,1,77,9,0.14,999.6,21.74,5.5,2.6,6.08358447
10/4/2017,19.86,6,87,5,0.66,999.2,21.74,3.6,0.1,3.601388621
10/4/2017,18.29,0,91,0,0.46,997.6,21.94,-0.5,-2.4,2.451530134
10/5/2017,16.87,39,48,0,0.48,997.9,19.44,-0.9,-2.2,2.376972865
10/5/2017,15.75,34,0,0,0,998,17.74,-1.2,-0.8,1.44222051
10/5/2017,15.71,17,0,0,0,997.2,17.24,-0.9,-0.3,0.948683298
10/5/2017,18.2,100,7,8,0,995.9,19.34,-0.5,-1,1.118033989
10/5/2017,15.33,0,0,0,0,995.1,17.44,-1.6,-1.9,2.48394847
10/5/2017,14.75,0,29,4,4.9,995,17.24,-1.5,-1.7,2.26715681
10/5/2017,16.74,0,98,50,0.96,995.4,19.44,-2,-1.1,2.282542442
10/5/2017,18.64,35,76,51,2.04,994.1,23.54,-1.1,0,1.1
10/5/2017,18.6,96,42,71,1.34,992,23.54,0.6,-0.1,0.608276253
10/6/2017,18.53,71,47,50,1.41,991.8,20.54,-1.6,-0.7,1.74642492
10/6/2017,18.8,98,68,1,0.37,992,20.14,-1.7,1.9,2.549509757
10/6/2017,18.92,62,64,1,0,991.2,20.14,0.8,1.7,1.878829423
10/6/2017,18.11,99,68,0,4.81,991.3,19.94,0.3,1.7,1.72626765
10/6/2017,18.63,100,37,31,2.14,990.1,19.44,1.2,2.3,2.594224354
10/6/2017,18.54,100,22,66,5.75,990.4,19.24,1.1,2.1,2.370653918
10/6/2017,18,90,0,100,1.12,990.1,21.84,0.5,3.5,3.535533906
10/6/2017,15.54,94,0,75,1.2,988.4,26.14,1.8,5.2,5.502726597
10/6/2017,15.78,54,0,83,0,985.8,25.44,0.6,5.5,5.532630477
10/7/2017,15.79,38,8,73,0,985.3,22.34,-0.4,5,5.015974482
10/7/2017,13.25,70,0,32,0.02,984.8,20.84,-0.6,6.1,6.129437168
10/7/2017,13.35,100,0,50,0,982.8,20.04,-0.7,5.1,5.14781507
10/7/2017,13.84,69,0,58,1.98,983.1,19.94,-0.5,6.2,6.220128616
10/7/2017,13.66,100,0,35,0,981.2,19.54,0.4,6,6.013318551
10/7/2017,13.77,55,0,59,0,980.5,19.74,0.8,6.4,6.449806199
10/7/2017,15.57,18,0,6,0,979.8,23.54,3.3,9.7,10.24597482
10/7/2017,16.31,9,0,21,0,977.7,25.54,3.5,10,10.59481005
10/7/2017,16.9,3,4,78,0.09,973.8,26.44,4.5,9.1,10.15184712
10/8/2017,16.79,5,49,87,10.21,976.5,19.44,7.3,4.1,8.372574276
10/8/2017,14.98,8,64,34,0.73,980,17.74,6.1,1,6.181423784
10/8/2017,13.52,4,33,17,0.81,981.5,14.84,3.7,0.1,3.701351105
10/8/2017,11.44,0,2,0,0,981.9,14.64,4,-0.7,4.060788101
10/8/2017,10.89,0,0,0,0,982.5,13.04,1,1.8,2.059126028
10/8/2017,10.28,0,0,0,0,982.6,12.44,0.2,1.3,1.315294644
10/8/2017,10.72,0,0,0,0,983.3,18.64,-0.5,2.1,2.158703314
10/8/2017,9.58,0,0,0,0,982.5,23.64,-1.6,3.5,3.848376281
10/8/2017,9.51,0,0,0,0,980,24.44,-1,1.6,1.886796226
10/9/2017,9.38,0,0,0,0,980.4,19.14,-1.5,-0.6,1.615549442
10/9/2017,10.86,0,0,0,0,980.9,16.84,-2.1,0.1,2.102379604
10/9/2017,11.8,0,0,0,0,981.5,15.54,-0.5,-1.6,1.676305461
10/9/2017,13.4,0,24,0,0,980.9,15.74,0.2,-0.5,0.538516481
10/9/2017,13.03,0,1,0,0,982,15.54,0.8,-0.3,0.854400375
10/9/2017,12.91,0,4,0,0,984.1,15.14,0.8,-0.1,0.806225775
10/9/2017,13.72,0,34,0,0,986.1,21.14,-0.7,0.9,1.140175425
10/9/2017,13.1,0,17,0,0,986.4,25.34,-0.3,2.1,2.121320344
10/9/2017,13.32,0,0,0,0,985.5,26.44,0.5,1.6,1.676305461
10/10/2017,13.53,0,16,0,0,987,22.84,-1,0.7,1.220655562
10/10/2017,13.58,0,87,0,0,988.6,21.84,-2.5,0.4,2.53179778
10/10/2017,13.39,0,44,0,0,989.2,18.74,-2.7,1.2,2.954657341
10/10/2017,15,71,96,0,0,989.2,21.74,-1.4,-0.3,1.431782106
10/10/2017,15.88,100,100,3,2.78,988.9,20.04,-2.6,-0.8,2.720294102
10/10/2017,15.01,98,92,5,2.47,989.3,18.64,-2.9,-1.3,3.178049716
10/10/2017,14.81,100,100,9,4.26,990.7,17.94,-4.7,-2,5.107837116
10/10/2017,15,100,92,24,2.37,990.1,19.44,-5.6,-0.3,5.608029957
10/10/2017,15.15,38,96,100,1.91,987.5,19.84,-6.4,-0.6,6.428063472
10/11/2017,15.53,20,51,97,5.2,987.1,18.34,-4.7,-0.8,4.767598976
10/11/2017,15.61,0,30,33,3.16,986.9,17.54,-3.3,-1.5,3.624913792
10/11/2017,15.78,0,62,17,4.3,986.1,17.34,-2.7,-2.3,3.54682957
10/11/2017,17.68,0,58,38,0,984.9,18.84,2.8,2.8,3.959797975
10/11/2017,14.6,0,94,0,0.16,985.1,16.34,5.1,2.4,5.636488268
10/11/2017,15.65,0,77,0,0.29,986.2,17.04,4.2,-2.6,4.939635614
10/11/2017,13.67,0,91,0,0.1,988.8,16.84,1,-3.8,3.929376541
10/11/2017,13.35,0,95,0,0.25,990.5,18.04,1.5,-3.5,3.807886553
10/11/2017,13.46,0,94,0,0.09,990.6,17.94,-0.3,-4.6,4.609772229
10/12/2017,12.7,0,64,0,0.12,991.9,15.24,-1.7,-3.6,3.981205847
10/12/2017,12.19,0,0,0,0,992.8,13.44,-1.9,-2,2.758622845
10/12/2017,12.31,0,60,0,0,992.9,14.04,-1.5,-0.8,1.7
10/12/2017,11.85,0,0,0,0,993.2,12.44,-2,-1.5,2.5
10/12/2017,12.2,0,99,0,0.11,992.6,13.84,-1.3,-1,1.640121947
10/12/2017,11.96,0,90,0,0.18,993.1,13.24,-1.4,-0.6,1.523154621
10/12/2017,12.27,0,98,0,0.05,993.7,15.24,-1.5,0.7,1.655294536
10/12/2017,12.36,0,99,0,0.22,993.1,16.94,-0.4,1.7,1.74642492
10/12/2017,12.45,0,94,0,0.09,991.6,17.74,1.1,1.4,1.780449381
10/13/2017,12.06,0,80,0,0.15,991.8,15.84,0.6,0.6,0.848528137
10/13/2017,11.66,0,0,0,0,992.3,13.64,-0.5,1.5,1.58113883
10/13/2017,11.53,0,0,0,0,992.6,13.04,-0.7,2.2,2.308679276
10/13/2017,9.86,0,0,0,0,993.2,11.04,0.8,2.4,2.529822128
10/13/2017,9.35,0,0,0,0,993,10.34,0.6,2.1,2.184032967
10/13/2017,9.32,0,0,0,0,993.5,10.24,-0.4,2.7,2.729468813
10/13/2017,10.81,0,0,0,0,993.9,15.54,-0.1,4.1,4.101219331
10/13/2017,12.26,0,0,0,0,992.8,21.24,0.1,4.5,4.501110974
10/13/2017,13.12,0,0,0,0,990.8,22.94,-0.5,4.8,4.825971405
10/14/2017,12.94,0,0,0,0,991.3,18.44,-1.2,3.3,3.511409973
10/14/2017,11.68,0,0,0,0,992.3,17.14,-0.5,3.6,3.634556369
10/14/2017,11.3,0,0,0,0,992,16.54,-0.6,3.8,3.847076812
10/14/2017,11.65,0,2,0,0,992.3,16.74,-0.2,3.8,3.805259518
10/14/2017,11.8,0,8,0,0,991.1,16.14,-0.3,4.2,4.210700654
10/14/2017,12,17,4,1,0.18,991.2,15.74,-0.1,4,4.001249805
10/14/2017,13.09,99,0,87,2.31,991.4,18.24,0,4.9,4.9
10/14/2017,15.31,99,2,94,2.44,990.2,22.14,1.6,5.1,5.345091206
10/14/2017,16.95,100,2,100,0.56,986.8,24.64,1.2,5.1,5.239274759
10/15/2017,17.23,100,1,53,0.57,984.9,22.84,0.3,6.4,6.407027392
10/15/2017,15.07,67,0,0,0,983.9,22.74,2.6,8.1,8.507055895
10/15/2017,15.74,80,0,0,0,983,23.24,3.8,8,8.85663593
10/15/2017,15.63,84,0,0,2.19,983.2,22.34,5.3,6.5,8.386894539
10/15/2017,16.08,100,4,29,0.53,981.1,22.84,5.6,6.4,8.50411665
10/15/2017,15.64,100,35,65,12.89,983.3,18.24,9.2,-1.5,9.321480569
10/15/2017,8.64,100,95,53,1.56,988.2,13.24,9.1,-3.9,9.900505038
10/15/2017,6.12,98,75,27,1.59,991,12.64,7.4,-5.3,9.102197537
10/15/2017,6.09,40,59,0,0,992.2,13.84,4.4,-6.9,8.183520025
10/16/2017,5.32,20,32,0,0,995.1,10.84,1.5,-3.9,4.178516483
10/16/2017,5.11,0,0,0,0,996.6,9.54,0.3,-2.1,2.121320344
10/16/2017,5.16,0,0,0,0,997.7,8.84,2,-0.5,2.061552813
10/16/2017,3.88,0,39,0,0,997.8,8.44,1.4,-1.9,2.360084744
10/16/2017,3.78,0,0,0,0,998.3,7.44,2.1,-1.2,2.418677324
10/16/2017,4.04,0,0,0,0,999.5,6.64,2.3,-1,2.507987241
10/16/2017,2.62,0,0,0,0,1000.7,11.64,2.3,-1.8,2.920616373
10/16/2017,-0.08,0,0,0,0,1000.1,15.04,2,-2.3,3.047950131
10/16/2017,0.39,0,0,0,0,998.4,15.94,3,-0.9,3.132091953
10/17/2017,0.77,0,0,0,0,998.6,11.64,1.6,0.5,1.676305461
10/17/2017,0.57,0,0,0,0,998.8,10.24,1.1,2.2,2.459674775
10/17/2017,2.7,0,0,0,0,997.5,9.54,1.8,2.7,3.244996148
10/17/2017,0.61,0,0,0,0,998.8,9.04,1.5,2.7,3.088689042
10/17/2017,2.18,2,0,0,0,997.3,8.84,1.9,3.3,3.807886553
10/17/2017,1.36,3,0,0,0,998,8.34,2.3,3.7,4.356604182
10/17/2017,3.15,0,0,0,0,998.5,13.44,3.7,4.8,6.06052803
10/17/2017,4.07,0,0,0,0,997.3,18.24,4.4,5,6.660330322
10/17/2017,4.65,0,0,0,0,995.1,18.94,3.7,4.5,5.825804665
10/18/2017,5.23,0,0,0,0,995.6,13.74,0.9,3.5,3.6138622
10/18/2017,4.48,0,0,0,0,995.9,12.24,1,3.9,4.026164428
10/18/2017,2.71,0,0,0,0,996,10.54,0.6,3.7,3.748332963
10/18/2017,3.31,0,0,0,0,995.7,11.04,1.1,3.8,3.956008089
10/18/2017,2.7,0,0,0,0,995.5,9.44,0.6,3.8,3.847076812
10/18/2017,3.43,0,0,0,0,995.9,8.34,0.3,3.7,3.712142239
10/18/2017,4.98,0,0,0,0,996.2,13.64,1.1,5.2,5.315072906
10/18/2017,4.85,0,0,0,0,994.6,18.94,1.9,6,6.293647591
10/18/2017,5.78,0,0,0,0,992.6,19.84,2.1,5.8,6.168468205
10/19/2017,6.94,0,0,0,0,992.6,15.24,0.8,4.3,4.373785546
10/19/2017,7.1,4,0,0,0,992.8,14.14,1.5,4.9,5.12445119
10/19/2017,6.43,40,0,0,0,992.7,13.04,1.9,4.3,4.701063709
10/19/2017,6.53,2,0,0,0,992.9,13.34,2.5,4.3,4.973932046
10/19/2017,6.24,0,0,0,0,992.5,11.94,2.1,3.3,3.911521443
10/19/2017,6.35,0,0,0,0,993.4,10.84,2.2,2.4,3.255764119
10/19/2017,8.43,0,0,0,0,995,16.04,2.8,1.9,3.383784863
10/19/2017,9.57,0,0,0,0,994.9,21.54,2.4,2.1,3.189043744
10/19/2017,10.01,5,0,0,0,993.4,22.94,2.5,1.9,3.140063694
10/20/2017,10.18,2,0,0,0,994.3,17.94,0.5,2.1,2.158703314
10/20/2017,10.19,0,0,0,0,995.1,16.24,0.5,2.5,2.549509757
10/20/2017,9.44,1,0,0,0,995,15.34,0.1,2.9,2.901723626
10/20/2017,9.54,0,0,0,0,995,14.94,0.1,2.6,2.601922366
10/20/2017,8.66,0,0,0,0,995,14.14,0.4,3.1,3.125699922
10/20/2017,7.89,5,0,0,0,995.5,13.04,0.5,3.2,3.238826948
10/20/2017,8.51,28,0,0,0,996.2,17.84,1,3.9,4.026164428
10/20/2017,8.55,33,0,0,0,994.4,22.84,0.7,5,5.048762225
10/20/2017,8.68,64,0,0,0,992.1,23.34,0,5.3,5.3
10/21/2017,9.08,74,0,0,0,992,18.04,-1.1,4,4.148493703
10/21/2017,8.2,100,0,7,0,992.1,17.54,-0.7,5.4,5.445181356
10/21/2017,8.53,100,0,33,0,992,16.64,-0.6,4.3,4.341658669
10/21/2017,9.22,100,0,31,0,992.1,17.24,0.2,5.7,5.703507693
10/21/2017,8.09,100,0,62,0,991.6,15.04,-0.4,4.8,4.816637832
10/21/2017,6.77,100,0,81,0,991.9,14.34,-1.1,4.7,4.827007354
10/21/2017,7.32,100,0,77,0,992.2,16.44,-1.1,6.1,6.198386887
10/21/2017,12.58,99,0,73,0,991.3,22.34,0.7,7.8,7.831347266
10/21/2017,14.25,95,0,36,0,989.5,23.94,0.6,8.1,8.122191822
10/22/2017,13.52,48,0,18,0,989.8,20.64,-0.9,6,6.067124525
10/22/2017,10.04,7,0,0,0,990.5,18.84,-0.7,6.5,6.537583651
10/22/2017,13.09,47,0,0,0,989.7,18.34,-1.1,6,6.1
10/22/2017,10.2,4,0,0,0,989.5,17.64,-1,6,6.08276253
10/22/2017,13.15,100,0,0,0,988.4,17.94,-1.4,6.4,6.551335742
10/22/2017,13.36,100,15,0,1.71,988.2,17.84,-1.1,7.4,7.481310046
10/22/2017,14.96,99,53,94,2.29,987.5,18.74,-1.8,9.6,9.767292358
10/22/2017,15.78,92,75,58,2.6,985.8,20.64,-1.7,10.1,10.2420701
10/22/2017,12.24,84,100,71,2.59,987.2,15.14,6.1,-3.5,7.032780389
10/23/2017,10.06,91,56,86,1.12,989.2,13.34,2.8,-3,4.103656906
10/23/2017,9.04,100,0,42,0,989.4,12.44,1.9,-3.9,4.338202393
10/23/2017,8.06,100,0,71,0,989.7,12.04,1.3,-3,3.269556545
10/23/2017,9.29,100,98,100,0,988.8,11.64,1.2,-4,4.176122604
10/23/2017,8.37,100,50,100,0.11,986.9,10.54,1.9,-4.5,4.884669897
10/23/2017,7.73,84,75,86,0.26,986.3,10.54,2,-3.4,3.944616585
10/23/2017,5.2,87,79,74,0,984.8,12.14,3.7,-3.8,5.303772242
10/23/2017,0.98,45,40,44,0,982.6,17.24,3.1,-1.9,3.635931793
10/23/2017,2.12,0,0,18,0,980.1,18.44,4.9,1.9,5.255473337
10/24/2017,6.4,0,0,29,0.3,981.1,13.24,7.2,-2.5,7.621679605
10/24/2017,6.05,0,33,35,0.39,981.1,10.64,4.8,0.8,4.866210024
10/24/2017,5.79,11,56,86,0,978.4,9.04,5.4,-1,5.491812087
10/24/2017,3.83,0,17,30,0.41,980.6,9.84,5.7,-1.8,5.977457654
10/24/2017,3.59,0,1,1,0.58,977.5,7.24,6,-0.8,6.05309838
10/24/2017,1.9,0,15,0,0.99,977.4,6.84,5.9,-0.9,5.968249325
10/24/2017,2.35,23,50,30,0.13,979.1,7.24,7.7,-2.9,8.228000972
10/24/2017,2.81,36,71,65,3.14,980.5,7.64,8.1,-3.2,8.709190548
10/24/2017,2.74,99,100,94,2.77,981.9,6.54,7.6,-2.7,8.065358021
10/25/2017,3.04,99,100,97,2.24,984.4,6.94,4.8,-2.6,5.458937626
10/25/2017,1.85,100,48,35,0.03,985.3,5.54,4.2,-1.5,4.459820624
10/25/2017,-0.64,67,24,41,0.03,985.5,4.64,4.1,-2,4.561797891
10/25/2017,-0.67,84,29,0,0,983.7,4.94,4.4,-1.6,4.681879964
10/25/2017,-2.58,3,0,0,0,983.4,2.94,4.7,-1.1,4.827007354
10/25/2017,-1.9,1,0,17,0,982.5,3.24,4.8,0.1,4.801041554
10/25/2017,-1.2,0,33,67,0.19,982.8,5.04,4.3,0.2,4.30464865
10/25/2017,-0.27,0,67,68,0.68,981.3,8.44,1.5,1.7,2.26715681
10/25/2017,0.9,0,94,100,0.72,981.1,9.54,0.9,1.8,2.01246118
10/26/2017,1.21,0,47,50,1.02,982.7,6.44,-2.1,0.9,2.284731932
10/26/2017,1.49,5,0,0,0,984,4.74,-2.1,1.5,2.58069758
10/26/2017,1.01,6,0,0,0,984.6,4.04,-1.7,1.6,2.334523506
10/26/2017,1.05,53,0,0,0,982.8,5.54,-1.5,2.3,2.745906044
10/26/2017,0.86,13,0,0,0,983,4.84,-1.4,2.5,2.865309756
10/26/2017,0.99,10,0,0,0,983.1,4.24,-1.5,2.8,3.176476035
10/26/2017,2.82,41,0,0,0,983.5,8.94,-1.8,4,4.38634244
10/26/2017,4.53,21,0,0,0,981.1,15.04,-1.6,6.1,6.30634601
10/26/2017,6.54,75,0,0,0,977.7,16.74,-2.2,7.7,8.008120878
10/27/2017,7.84,83,0,0,0,978,13.74,-1.5,5.2,5.412023651
10/27/2017,7.83,99,0,0,0,977.3,13.94,1.6,6,6.209669879
10/27/2017,7.98,100,0,0,0,977.6,11.64,4.3,0,4.3
10/27/2017,7.64,100,0,0,0,977.6,12.24,5.3,-0.2,5.303772242
10/27/2017,1.4,100,0,0,0,979.9,8.44,5.3,-2.1,5.700877125
10/27/2017,-1.44,100,0,0,0,982.1,6.14,4.8,-1.1,4.924428901
10/27/2017,-2.54,99,0,2,0,983.5,6.74,5.6,-0.7,5.643580424
10/27/2017,-2.7,86,0,35,0.01,983.6,7.34,5.5,1.4,5.675385449
10/27/2017,-3.31,100,3,100,0.03,982.9,7.14,5.4,1.6,5.632051136
10/28/2017,-2.83,100,2,100,0.03,983.2,5.94,3.6,0.8,3.687817783
10/28/2017,-2.83,100,0,10,0,983.4,4.94,3.1,1.5,3.443835072
10/28/2017,-3.03,100,0,47,0,984.3,2.64,4.2,0.5,4.229657197
10/28/2017,-2.64,85,0,6,0,982.2,2.94,4.6,1.4,4.808326112
10/28/2017,-3.12,0,0,0,0,984.2,1.24,3.7,0.6,3.748332963
10/28/2017,-3.03,0,1,0,0,984.5,0.34,3.9,0.4,3.920459157
10/28/2017,-2.06,0,73,0,0.03,985.5,3.54,4.7,-1.4,4.904079934
10/28/2017,-1.9,0,86,0,0.22,985.4,4.74,4.6,-1.9,4.976946855
10/28/2017,-2.07,0,100,0,0.07,985.1,4.84,4.6,-2,5.015974482
10/29/2017,-1.97,0,99,0,0.16,985.9,4.04,3,-1.5,3.354101966
10/29/2017,-1.93,0,100,0,0.07,986.4,3.54,2.9,-1.9,3.466987165
10/29/2017,-3.31,0,99,0,0,986.2,3.04,2.3,-1.4,2.692582404
10/29/2017,-2.09,0,100,0,0.19,986,3.04,2.7,-1.6,3.138470965
10/29/2017,-3.45,0,69,0,0.03,985.5,0.84,2.5,-1,2.692582404
10/29/2017,-3.86,0,35,0,0.03,985.2,-0.76,2,-0.8,2.154065923
10/29/2017,-4.21,2,0,0,0,985.9,2.84,2.5,-0.6,2.570992026
10/29/2017,-5.91,1,0,0,0,984,6.64,2.9,0.3,2.915475947
10/29/2017,-6.15,0,0,0,0,981.7,8.64,2.8,1.3,3.087069808
10/30/2017,-5.63,0,0,0,0,981.7,5.34,0.8,2.5,2.62488095
10/30/2017,-4.66,53,31,67,0,981,6.54,1.3,3.9,4.110960958
10/30/2017,-5.06,9,50,56,0,979.5,6.34,3,3.7,4.763402146
10/30/2017,-4.63,26,65,82,0,979.4,6.84,3.3,3.5,4.810405388
10/30/2017,-4.98,0,83,66,0,978.3,5.64,4.4,2,4.833218389
10/30/2017,-1.52,0,63,33,0,979.1,4.24,4.3,-0.3,4.310452412
10/30/2017,3.05,0,0,66,0,980.9,7.64,5.6,-2.2,6.016643583
10/30/2017,-1.64,0,10,46,0.05,981.4,10.24,8.7,-1.9,8.905054744
10/30/2017,-4.21,0,0,0,0,982.5,9.34,9,-2.4,9.314504818
10/31/2017,-3.37,0,7,0,0,985.1,5.34,5,-1.4,5.192301994
10/31/2017,-4.1,0,0,0,0,987.2,4.04,5.1,-0.8,5.1623638
10/31/2017,-4.58,0,0,0,0,990.2,2.14,4.8,-0.8,4.866210024
10/31/2017,-4.46,0,0,0,0,988.7,2.94,5.6,-0.8,5.656854249
10/31/2017,-5.91,0,0,0,0,991.8,0.84,4.8,-0.7,4.850773134
10/31/2017,-6.64,0,0,0,0,994,-0.36,4.6,-1.3,4.780167361
10/31/2017,-6.89,0,0,0,0,996.1,2.24,4.9,-1.9,5.255473337
10/31/2017,-7.41,4,0,0,0,995.5,5.34,4.1,-0.9,4.197618372
10/31/2017,-7.55,64,0,43,0,994.1,5.94,3.4,0.2,3.405877273
11/1/2017,-6.96,81,0,68,0,994.6,4.44,1.8,0.7,1.931320792
11/1/2017,-6.86,100,0,100,0,994.2,4.14,0.5,1.5,1.58113883
11/1/2017,-5.4,100,50,88,0,991.9,3.74,-0.6,2.3,2.376972865
11/1/2017,-6.27,100,20,100,0,993.2,3.94,-0.2,2.5,2.507987241
11/1/2017,-4.62,84,76,3,0,990.5,2.44,-1.4,2.9,3.220248438
11/1/2017,-2.12,66,53,1,0,990,3.04,-0.9,3.6,3.710795063
11/1/2017,-0.88,98,37,34,0,989.9,5.54,-1.9,5.1,5.44242593
11/1/2017,0.71,99,18,64,0,986.9,8.84,-3,5.6,6.35295207
11/1/2017,4.88,100,25,100,0.2,983.7,9.54,-2.9,5.8,6.484597135
11/2/2017,7.04,100,62,100,1,982.5,9.04,-1.5,6.8,6.963476143
11/2/2017,9.53,64,100,34,0.62,983.1,10.84,1.9,5.6,5.913543777
11/2/2017,12.15,20,100,54,0,983.5,12.84,2.4,4.9,5.456189146
11/2/2017,11.74,32,100,17,1.34,983.1,13.34,3.9,6.2,7.324616031
11/2/2017,13.69,84,100,0,0.71,983.2,14.44,1.7,4.6,4.904079934
11/2/2017,13.91,85,100,3,1.62,983.8,14.64,0.2,5.2,5.203844733
11/2/2017,14.42,100,100,54,0.29,984.9,15.74,1.1,5.8,5.903388857
11/2/2017,15.65,100,99,38,1.08,983.7,17.24,0.7,5.9,5.941380311
11/2/2017,16.45,100,100,0,1.62,983.2,17.54,1.9,4.5,4.884669897
11/3/2017,16.1,96,100,0,2.69,984.9,16.94,2.3,1.8,2.920616373
11/3/2017,14.6,59,88,0,0.75,986.8,15.44,2.7,-3.2,4.186884283
11/3/2017,9.11,46,84,0,1.06,989.8,11.34,0.4,-5.5,5.514526272
11/3/2017,7.87,17,61,0,0,991.5,9.64,-0.3,-4.9,4.909175083
11/3/2017,5.7,9,3,0,0,993.5,7.94,-1,-5.6,5.688585061
11/3/2017,4.45,11,2,0,0,995.6,6.04,-1.9,-5,5.348831648
11/3/2017,4.21,0,0,0,0,997.7,8.14,-3.2,-4.3,5.360037313
11/3/2017,4.52,0,0,0,0,997.1,11.94,-3.8,-3.3,5.032891813
11/3/2017,4.76,0,0,0,0,995.6,12.74,-4.4,-3,5.325410782
11/4/2017,4.58,0,0,0,0,995.8,9.14,-4,-2.2,4.565084884
11/4/2017,4.7,0,0,0,0,994.8,8.34,-5.3,-0.6,5.333854141
11/4/2017,4.71,26,0,0,0,993.7,7.24,-4.3,0.1,4.301162634
11/4/2017,4.81,22,0,0,0,993.5,7.64,-4.5,0.2,4.504442252
11/4/2017,5.28,99,25,0,0.01,992.3,7.84,-4.8,0.9,4.883646179
11/4/2017,6.04,99,63,0,0.08,990.1,8.54,-4.8,2.7,5.507267925
